

----------------------------------------------------------------------------------------------------------------

            Corona Virus Statistical Analysis Death Data 
            Coded : J. M. Nichols 31/3/2020
            Version : 1.1.1.1
            Date of Analysis d/m/year  :: 20/ 4/2020
            Time of Analysis           :: 13:37: 1
            UTC Difference  (hours)    ::  5   BEHIND GMT

----------------------------------------------------------------------------------------------------------------

         Notes:

         1.     File source :: https://www.ecdc.europa.eu/en/geographical-distribution-2019-ncov-cases 
         2.     Source organization :: European Centre for Disease Prevention and Control 
         3.     Country Code is assigned by the program based on numerical order in original file. 
         4.     Statistical Codes are used for the Regression Analysis and the FFT Analysis.
         5.     Record date is based on European Base Time for European Union.
         6.     Line data format is a code based on the actual number formats.
         7.     infection Count for each day.


---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             
 | Country |    Statistical   |  Line    |       Record Date        |    Line     |  Infection  |   Death  | GEOD |                   Country                 |   Name  |
 | Code    |  Code 1  Code 2  |  Number  |  Day     Month    Year   | Data Format |   Count     |   Count  |  ID  |                    Name                   |  Length |
 |   91    |    37      38    |     3412 |   18      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    38      39    |     3413 |   17      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    39      40    |     3414 |   16      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    40      41    |     3415 |   15      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    41      42    |     3416 |   14      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    42      43    |     3417 |   13      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    43      44    |     3418 |   12      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    44      45    |     3419 |   11      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    45      46    |     3420 |   10      2       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    46      47    |     3421 |    9      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    47      48    |     3422 |    8      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    48      49    |     3423 |    7      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    49      50    |     3424 |    6      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    50      51    |     3425 |    5      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    51      52    |     3426 |    4      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    52      53    |     3427 |    3      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    53      54    |     3428 |    2      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    54      55    |     3429 |    1      2       2020   |       32    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    55      56    |     3430 |   31      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    56      57    |     3431 |   30      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    57      58    |     3432 |   29      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    58      59    |     3433 |   28      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    59      60    |     3434 |   27      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    60      61    |     3435 |   26      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    61      62    |     3436 |   25      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    62      63    |     3437 |   24      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    63      64    |     3438 |   23      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    64      65    |     3439 |   22      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
 |   91    |    65      66    |     3440 |   21      1       2020   |       33    |        0    |      0   |  IE  |              Ireland                      |    7    |
