date,state,fips,cases,deaths
5/05/2020,Kentucky,21,5822,278
4/05/2020,Kentucky,21,5370,267
3/05/2020,Kentucky,21,5223,256
2/05/2020,Kentucky,21,4881,252
1/05/2020,Kentucky,21,4879,248
30/04/2020,Kentucky,21,4708,240
29/04/2020,Kentucky,21,4538,235
28/04/2020,Kentucky,21,4375,231
27/04/2020,Kentucky,21,4146,216
26/04/2020,Kentucky,21,4074,211
25/04/2020,Kentucky,21,3905,208
24/04/2020,Kentucky,21,3779,203
23/04/2020,Kentucky,21,3548,194
22/04/2020,Kentucky,21,3373,185
21/04/2020,Kentucky,21,3193,172
20/04/2020,Kentucky,21,3050,155
19/04/2020,Kentucky,21,2960,149
18/04/2020,Kentucky,21,2707,145
17/04/2020,Kentucky,21,2522,140
16/04/2020,Kentucky,21,2429,131
15/04/2020,Kentucky,21,2295,124
14/04/2020,Kentucky,21,2210,115
13/04/2020,Kentucky,21,2048,106
12/04/2020,Kentucky,21,1963,98
11/04/2020,Kentucky,21,1851,94
10/04/2020,Kentucky,21,1702,90
9/04/2020,Kentucky,21,1525,84
8/04/2020,Kentucky,21,1393,73
7/04/2020,Kentucky,21,1289,66
6/04/2020,Kentucky,21,1057,52
5/04/2020,Kentucky,21,1048,44
4/04/2020,Kentucky,21,909,40
3/04/2020,Kentucky,21,762,34
2/04/2020,Kentucky,21,747,34
1/04/2020,Kentucky,21,674,20
31/03/2020,Kentucky,21,590,18
30/03/2020,Kentucky,21,480,11
29/03/2020,Kentucky,21,439,9
28/03/2020,Kentucky,21,394,9
27/03/2020,Kentucky,21,302,8
26/03/2020,Kentucky,21,248,5
25/03/2020,Kentucky,21,198,5
24/03/2020,Kentucky,21,157,3
23/03/2020,Kentucky,21,124,3
22/03/2020,Kentucky,21,103,3
21/03/2020,Kentucky,21,84,3
20/03/2020,Kentucky,21,63,2
19/03/2020,Kentucky,21,47,2
18/03/2020,Kentucky,21,35,1
17/03/2020,Kentucky,21,26,1
16/03/2020,Kentucky,21,22,1
15/03/2020,Kentucky,21,21,0
14/03/2020,Kentucky,21,18,0
13/03/2020,Kentucky,21,11,0
12/03/2020,Kentucky,21,11,0
11/03/2020,Kentucky,21,7,0
10/03/2020,Kentucky,21,7,0
9/03/2020,Kentucky,21,5,0
8/03/2020,Kentucky,21,4,0
7/03/2020,Kentucky,21,1,0
6/03/2020,Kentucky,21,1,0
25/05/2020,Louisiana,22,37916,2690
24/05/2020,Louisiana,22,37293,2690
23/05/2020,Louisiana,22,37165,2683
22/05/2020,Louisiana,22,37048,2669
21/05/2020,Louisiana,22,36627,2629
20/05/2020,Louisiana,22,35439,2608
19/05/2020,Louisiana,22,35161,2581
18/05/2020,Louisiana,22,34832,2563
17/05/2020,Louisiana,22,34498,2491
16/05/2020,Louisiana,22,34183,2479
15/05/2020,Louisiana,22,33903,2448
14/05/2020,Louisiana,22,33555,2417
13/05/2020,Louisiana,22,32728,2381
12/05/2020,Louisiana,22,32116,2347
11/05/2020,Louisiana,22,31881,2308
10/05/2020,Louisiana,22,31673,2286
9/05/2020,Louisiana,22,31490,2267
8/05/2020,Louisiana,22,30928,2227
7/05/2020,Louisiana,22,30725,2208
6/05/2020,Louisiana,22,30472,2167
5/05/2020,Louisiana,22,30069,2115
4/05/2020,Louisiana,22,29746,2064
3/05/2020,Louisiana,22,29383,2012
2/05/2020,Louisiana,22,29183,1993
1/05/2020,Louisiana,22,28754,1970
30/04/2020,Louisiana,22,28044,1905
29/04/2020,Louisiana,22,27703,1845
28/04/2020,Louisiana,22,27329,1801
27/04/2020,Louisiana,22,27111,1740
26/04/2020,Louisiana,22,26832,1729
25/04/2020,Louisiana,22,26571,1703
24/04/2020,Louisiana,22,26199,1660
23/04/2020,Louisiana,22,25798,1599
22/04/2020,Louisiana,22,25317,1532
21/04/2020,Louisiana,22,24854,1405
20/04/2020,Louisiana,22,24523,1328
19/04/2020,Louisiana,22,23928,1296
18/04/2020,Louisiana,22,23580,1267
17/04/2020,Louisiana,22,23118,1213
16/04/2020,Louisiana,22,22532,1156
15/04/2020,Louisiana,22,21951,1103
14/04/2020,Louisiana,22,21518,1013
13/04/2020,Louisiana,22,21016,884
12/04/2020,Louisiana,22,20595,840
11/04/2020,Louisiana,22,20014,806
10/04/2020,Louisiana,22,19253,755
9/04/2020,Louisiana,22,18283,702
8/04/2020,Louisiana,22,17030,652
7/04/2020,Louisiana,22,16284,582
6/04/2020,Louisiana,22,14867,512
5/04/2020,Louisiana,22,13014,477
4/04/2020,Louisiana,22,12500,412
3/04/2020,Louisiana,22,10299,370
2/04/2020,Louisiana,22,9152,310
1/04/2020,Louisiana,22,6424,273
31/03/2020,Louisiana,22,5237,240
30/03/2020,Louisiana,22,4024,186
29/03/2020,Louisiana,22,3539,152
28/03/2020,Louisiana,22,3315,137
27/03/2020,Louisiana,22,2746,119
26/03/2020,Louisiana,22,2305,83
25/03/2020,Louisiana,22,1795,65
24/03/2020,Louisiana,22,1388,46
23/03/2020,Louisiana,22,1172,34
22/03/2020,Louisiana,22,837,20
21/03/2020,Louisiana,22,763,16
20/03/2020,Louisiana,22,537,10
19/03/2020,Louisiana,22,392,10
18/03/2020,Louisiana,22,280,7
17/03/2020,Louisiana,22,196,5
16/03/2020,Louisiana,22,137,3
15/03/2020,Louisiana,22,103,2
14/03/2020,Louisiana,22,77,1
13/03/2020,Louisiana,22,36,0
12/03/2020,Louisiana,22,14,0
11/03/2020,Louisiana,22,13,0
10/03/2020,Louisiana,22,6,0
9/03/2020,Louisiana,22,1,0
25/05/2020,Maine,23,2074,78
24/05/2020,Maine,23,2055,78
23/05/2020,Maine,23,2013,77
22/05/2020,Maine,23,1948,75
21/05/2020,Maine,23,1877,73
20/05/2020,Maine,23,1819,73
19/05/2020,Maine,23,1741,73
18/05/2020,Maine,23,1713,71
17/05/2020,Maine,23,1687,70
16/05/2020,Maine,23,1648,70
15/05/2020,Maine,23,1603,69
14/05/2020,Maine,23,1565,69
13/05/2020,Maine,23,1515,66
12/05/2020,Maine,23,1477,65
11/05/2020,Maine,23,1462,65
10/05/2020,Maine,23,1436,64
9/05/2020,Maine,23,1408,64
8/05/2020,Maine,23,1374,63
7/05/2020,Maine,23,1330,62
6/05/2020,Maine,23,1254,62
5/05/2020,Maine,23,1226,61
4/05/2020,Maine,23,1205,57
3/05/2020,Maine,23,1185,57
2/05/2020,Maine,23,1152,56
1/05/2020,Maine,23,1123,55
30/04/2020,Maine,23,1095,53
29/04/2020,Maine,23,1056,52
28/04/2020,Maine,23,1040,51
27/04/2020,Maine,23,1023,51
26/04/2020,Maine,23,1015,50
25/04/2020,Maine,23,990,50
24/04/2020,Maine,23,965,47
23/04/2020,Maine,23,937,44
22/04/2020,Maine,23,907,39
21/04/2020,Maine,23,888,36
20/04/2020,Maine,23,875,35
19/04/2020,Maine,23,867,34
18/04/2020,Maine,23,847,32
17/04/2020,Maine,23,827,29
16/04/2020,Maine,23,796,27
15/04/2020,Maine,23,770,24
14/04/2020,Maine,23,734,20
13/04/2020,Maine,23,698,19
12/04/2020,Maine,23,633,19
11/04/2020,Maine,23,616,19
10/04/2020,Maine,23,586,17
9/04/2020,Maine,23,560,16
8/04/2020,Maine,23,537,14
7/04/2020,Maine,23,519,12
6/04/2020,Maine,23,499,10
5/04/2020,Maine,23,470,10
4/04/2020,Maine,23,456,10
3/04/2020,Maine,23,432,9
2/04/2020,Maine,23,376,7
1/04/2020,Maine,23,344,7
31/03/2020,Maine,23,303,5
30/03/2020,Maine,23,275,3
29/03/2020,Maine,23,253,3
28/03/2020,Maine,23,211,1
27/03/2020,Maine,23,168,1
26/03/2020,Maine,23,155,0
25/03/2020,Maine,23,142,0
24/03/2020,Maine,23,118,0
23/03/2020,Maine,23,107,0
22/03/2020,Maine,23,89,0
21/03/2020,Maine,23,70,0
20/03/2020,Maine,23,57,0
19/03/2020,Maine,23,52,0
18/03/2020,Maine,23,43,0
17/03/2020,Maine,23,32,0
16/03/2020,Maine,23,17,0
15/03/2020,Maine,23,12,0
14/03/2020,Maine,23,3,0
13/03/2020,Maine,23,2,0
12/03/2020,Maine,23,1,0
25/05/2020,Maryland,24,47754,2302
24/05/2020,Maryland,24,46919,2277
23/05/2020,Maryland,24,45608,2243
22/05/2020,Maryland,24,44539,2207
21/05/2020,Maryland,24,43645,2159
20/05/2020,Maryland,24,42442,2123
19/05/2020,Maryland,24,41664,2081
18/05/2020,Maryland,24,39882,2023
17/05/2020,Maryland,24,38920,1992
16/05/2020,Maryland,24,38083,1957
15/05/2020,Maryland,24,37105,1911
14/05/2020,Maryland,24,36021,1866
13/05/2020,Maryland,24,34927,1809
12/05/2020,Maryland,24,34174,1756
11/05/2020,Maryland,24,33483,1683
10/05/2020,Maryland,24,32693,1644
9/05/2020,Maryland,24,31638,1614
8/05/2020,Maryland,24,30592,1560
7/05/2020,Maryland,24,29476,1503
6/05/2020,Maryland,24,28263,1443
5/05/2020,Maryland,24,27217,1390
4/05/2020,Maryland,24,26509,1317
3/05/2020,Maryland,24,25561,1281
2/05/2020,Maryland,24,24568,1251
1/05/2020,Maryland,24,23566,1192
30/04/2020,Maryland,24,21825,1139
29/04/2020,Maryland,24,20942,1078
28/04/2020,Maryland,24,20200,1016
27/04/2020,Maryland,24,19574,945
26/04/2020,Maryland,24,18664,910
25/04/2020,Maryland,24,17844,875
24/04/2020,Maryland,24,16693,798
23/04/2020,Maryland,24,15805,748
22/04/2020,Maryland,24,14842,698
21/04/2020,Maryland,24,14261,652
20/04/2020,Maryland,24,13750,582
19/04/2020,Maryland,24,12892,548
18/04/2020,Maryland,24,12379,534
17/04/2020,Maryland,24,11641,494
16/04/2020,Maryland,24,10851,459
15/04/2020,Maryland,24,10096,413
14/04/2020,Maryland,24,9472,302
13/04/2020,Maryland,24,8936,262
12/04/2020,Maryland,24,8225,236
11/04/2020,Maryland,24,7694,207
10/04/2020,Maryland,24,6968,172
9/04/2020,Maryland,24,6185,139
8/04/2020,Maryland,24,5529,124
7/04/2020,Maryland,24,4371,104
6/04/2020,Maryland,24,4045,92
5/04/2020,Maryland,24,3609,68
4/04/2020,Maryland,24,3125,54
3/04/2020,Maryland,24,2758,42
2/04/2020,Maryland,24,2331,36
1/04/2020,Maryland,24,1985,33
31/03/2020,Maryland,24,1662,18
30/03/2020,Maryland,24,1414,15
29/03/2020,Maryland,24,1244,11
28/03/2020,Maryland,24,1066,10
27/03/2020,Maryland,24,775,5
26/03/2020,Maryland,24,581,4
25/03/2020,Maryland,24,423,4
24/03/2020,Maryland,24,349,4
23/03/2020,Maryland,24,290,3
22/03/2020,Maryland,24,245,3
21/03/2020,Maryland,24,195,3
20/03/2020,Maryland,24,150,2
19/03/2020,Maryland,24,108,1
18/03/2020,Maryland,24,85,1
17/03/2020,Maryland,24,57,0
16/03/2020,Maryland,24,39,0
15/03/2020,Maryland,24,32,0
14/03/2020,Maryland,24,27,0
13/03/2020,Maryland,24,18,0
12/03/2020,Maryland,24,13,0
11/03/2020,Maryland,24,13,0
10/03/2020,Maryland,24,9,0
9/03/2020,Maryland,24,6,0
8/03/2020,Maryland,24,5,0
7/03/2020,Maryland,24,3,0
6/03/2020,Maryland,24,3,0
5/03/2020,Maryland,24,3,0
25/05/2020,Massachusetts,25,93271,6416
24/05/2020,Massachusetts,25,92675,6372
23/05/2020,Massachusetts,25,91662,6304
22/05/2020,Massachusetts,25,90889,6228
21/05/2020,Massachusetts,25,90084,6148
20/05/2020,Massachusetts,25,88970,6066
19/05/2020,Massachusetts,25,87925,5938
18/05/2020,Massachusetts,25,87052,5862
17/05/2020,Massachusetts,25,86010,5797
16/05/2020,Massachusetts,25,84933,5705
15/05/2020,Massachusetts,25,83421,5592
14/05/2020,Massachusetts,25,82182,5482
13/05/2020,Massachusetts,25,80497,5315
12/05/2020,Massachusetts,25,79332,5141
11/05/2020,Massachusetts,25,78462,5108
10/05/2020,Massachusetts,25,77793,4979
9/05/2020,Massachusetts,25,76743,4840
8/05/2020,Massachusetts,25,75333,4702
7/05/2020,Massachusetts,25,73721,4552
6/05/2020,Massachusetts,25,72025,4420
5/05/2020,Massachusetts,25,70271,4212
4/05/2020,Massachusetts,25,69087,4090
3/05/2020,Massachusetts,25,68087,4004
2/05/2020,Massachusetts,25,66263,3846
1/05/2020,Massachusetts,25,64311,3716
30/04/2020,Massachusetts,25,62205,3562
29/04/2020,Massachusetts,25,60265,3405
28/04/2020,Massachusetts,25,58302,3153
27/04/2020,Massachusetts,25,56462,3003
26/04/2020,Massachusetts,25,54938,2899
25/04/2020,Massachusetts,25,53348,2730
24/04/2020,Massachusetts,25,50969,2556
23/04/2020,Massachusetts,25,46023,2360
22/04/2020,Massachusetts,25,42944,2182
21/04/2020,Massachusetts,25,41199,1961
20/04/2020,Massachusetts,25,39643,1809
19/04/2020,Massachusetts,25,38077,1706
18/04/2020,Massachusetts,25,36372,1560
17/04/2020,Massachusetts,25,34402,1404
16/04/2020,Massachusetts,25,32181,1245
15/04/2020,Massachusetts,25,29918,1108
14/04/2020,Massachusetts,25,28163,957
13/04/2020,Massachusetts,25,26867,844
12/04/2020,Massachusetts,25,25475,756
11/04/2020,Massachusetts,25,22860,686
10/04/2020,Massachusetts,25,20974,599
9/04/2020,Massachusetts,25,18941,503
8/04/2020,Massachusetts,25,16790,433
7/04/2020,Massachusetts,25,15202,356
6/04/2020,Massachusetts,25,13837,260
5/04/2020,Massachusetts,25,12500,231
4/04/2020,Massachusetts,25,11736,216
3/04/2020,Massachusetts,25,10402,192
2/04/2020,Massachusetts,25,8966,154
1/04/2020,Massachusetts,25,7738,122
31/03/2020,Massachusetts,25,6620,89
30/03/2020,Massachusetts,25,5752,56
29/03/2020,Massachusetts,25,4955,48
28/03/2020,Massachusetts,25,4257,44
27/03/2020,Massachusetts,25,3240,35
26/03/2020,Massachusetts,25,2417,25
25/03/2020,Massachusetts,25,1838,15
24/03/2020,Massachusetts,25,1159,11
23/03/2020,Massachusetts,25,777,9
22/03/2020,Massachusetts,25,646,5
21/03/2020,Massachusetts,25,525,2
20/03/2020,Massachusetts,25,413,1
19/03/2020,Massachusetts,25,328,0
18/03/2020,Massachusetts,25,256,0
17/03/2020,Massachusetts,25,218,0
16/03/2020,Massachusetts,25,197,0
15/03/2020,Massachusetts,25,164,0
14/03/2020,Massachusetts,25,138,0
13/03/2020,Massachusetts,25,123,0
12/03/2020,Massachusetts,25,108,0
11/03/2020,Massachusetts,25,95,0
10/03/2020,Massachusetts,25,92,0
9/03/2020,Massachusetts,25,41,0
8/03/2020,Massachusetts,25,28,0
7/03/2020,Massachusetts,25,13,0
6/03/2020,Massachusetts,25,8,0
5/03/2020,Massachusetts,25,3,0
4/03/2020,Massachusetts,25,2,0
3/03/2020,Massachusetts,25,2,0
2/03/2020,Massachusetts,25,2,0
1/03/2020,Massachusetts,25,1,0
29/02/2020,Massachusetts,25,1,0
28/02/2020,Massachusetts,25,1,0
27/02/2020,Massachusetts,25,1,0
26/02/2020,Massachusetts,25,1,0
25/02/2020,Massachusetts,25,1,0
24/02/2020,Massachusetts,25,1,0
23/02/2020,Massachusetts,25,1,0
22/02/2020,Massachusetts,25,1,0
21/02/2020,Massachusetts,25,1,0
20/02/2020,Massachusetts,25,1,0
19/02/2020,Massachusetts,25,1,0
18/02/2020,Massachusetts,25,1,0
17/02/2020,Massachusetts,25,1,0
16/02/2020,Massachusetts,25,1,0
15/02/2020,Massachusetts,25,1,0
14/02/2020,Massachusetts,25,1,0
13/02/2020,Massachusetts,25,1,0
12/02/2020,Massachusetts,25,1,0
11/02/2020,Massachusetts,25,1,0
10/02/2020,Massachusetts,25,1,0
9/02/2020,Massachusetts,25,1,0
8/02/2020,Massachusetts,25,1,0
7/02/2020,Massachusetts,25,1,0
6/02/2020,Massachusetts,25,1,0
5/02/2020,Massachusetts,25,1,0
4/02/2020,Massachusetts,25,1,0
3/02/2020,Massachusetts,25,1,0
2/02/2020,Massachusetts,25,1,0
1/02/2020,Massachusetts,25,1,0
25/05/2020,Michigan,26,54816,5240
24/05/2020,Michigan,26,54616,5228
23/05/2020,Michigan,26,54304,5223
22/05/2020,Michigan,26,53865,5158
21/05/2020,Michigan,26,53468,5129
20/05/2020,Michigan,26,52988,5060
19/05/2020,Michigan,26,52337,5017
18/05/2020,Michigan,26,51853,4915
17/05/2020,Michigan,26,51054,4891
16/05/2020,Michigan,26,50416,4880
15/05/2020,Michigan,26,49982,4825
14/05/2020,Michigan,26,49489,4787
13/05/2020,Michigan,26,48307,4714
12/05/2020,Michigan,26,47946,4674
11/05/2020,Michigan,26,47526,4584
10/05/2020,Michigan,26,47116,4551
9/05/2020,Michigan,26,46735,4526
8/05/2020,Michigan,26,46319,4393
7/05/2020,Michigan,26,45643,4343
6/05/2020,Michigan,26,45048,4250
5/05/2020,Michigan,26,44333,4179
4/05/2020,Michigan,26,43928,4135
3/05/2020,Michigan,26,43736,4049
2/05/2020,Michigan,26,43191,4020
1/05/2020,Michigan,26,42348,3866
30/04/2020,Michigan,26,41347,3788
29/04/2020,Michigan,26,40360,3670
28/04/2020,Michigan,26,39234,3566
27/04/2020,Michigan,26,38190,3406
26/04/2020,Michigan,26,37751,3314
25/04/2020,Michigan,26,37184,3273
24/04/2020,Michigan,26,36627,3084
23/04/2020,Michigan,26,35252,2977
22/04/2020,Michigan,26,33929,2812
21/04/2020,Michigan,26,32935,2698
20/04/2020,Michigan,26,31927,2466
19/04/2020,Michigan,26,31348,2389
18/04/2020,Michigan,26,30717,2307
17/04/2020,Michigan,26,29952,2226
16/04/2020,Michigan,26,29119,2091
15/04/2020,Michigan,26,27893,1919
14/04/2020,Michigan,26,26844,1766
13/04/2020,Michigan,26,25487,1601
12/04/2020,Michigan,26,24494,1486
11/04/2020,Michigan,26,23853,1391
10/04/2020,Michigan,26,22646,1280
9/04/2020,Michigan,26,21375,1076
8/04/2020,Michigan,26,20220,959
7/04/2020,Michigan,26,18851,845
6/04/2020,Michigan,26,17129,727
5/04/2020,Michigan,26,15633,616
4/04/2020,Michigan,26,14225,540
3/04/2020,Michigan,26,12669,478
2/04/2020,Michigan,26,10791,417
1/04/2020,Michigan,26,9292,336
31/03/2020,Michigan,26,7629,264
30/03/2020,Michigan,26,6508,197
29/03/2020,Michigan,26,5486,132
28/03/2020,Michigan,26,4634,111
27/03/2020,Michigan,26,3655,93
26/03/2020,Michigan,26,2877,63
25/03/2020,Michigan,26,2293,43
24/03/2020,Michigan,26,1791,24
23/03/2020,Michigan,26,1324,16
22/03/2020,Michigan,26,1033,9
21/03/2020,Michigan,26,787,6
20/03/2020,Michigan,26,548,4
19/03/2020,Michigan,26,334,3
18/03/2020,Michigan,26,80,1
17/03/2020,Michigan,26,65,0
16/03/2020,Michigan,26,54,0
15/03/2020,Michigan,26,53,0
14/03/2020,Michigan,26,33,0
13/03/2020,Michigan,26,25,0
12/03/2020,Michigan,26,12,0
11/03/2020,Michigan,26,2,0
10/03/2020,Michigan,26,2,0
25/05/2020,Minnesota,27,21324,890
24/05/2020,Minnesota,27,20582,878
23/05/2020,Minnesota,27,19854,861
22/05/2020,Minnesota,27,19014,851
21/05/2020,Minnesota,27,18209,818
20/05/2020,Minnesota,27,17679,786
19/05/2020,Minnesota,27,17038,757
18/05/2020,Minnesota,27,16381,740
17/05/2020,Minnesota,27,15677,731
16/05/2020,Minnesota,27,14978,709
15/05/2020,Minnesota,27,14249,692
14/05/2020,Minnesota,27,13443,672
13/05/2020,Minnesota,27,12916,638
12/05/2020,Minnesota,27,12493,614
11/05/2020,Minnesota,27,11798,591
10/05/2020,Minnesota,27,11270,578
9/05/2020,Minnesota,27,10789,558
8/05/2020,Minnesota,27,10087,534
7/05/2020,Minnesota,27,9364,508
6/05/2020,Minnesota,27,8579,485
5/05/2020,Minnesota,27,7851,455
4/05/2020,Minnesota,27,7234,428
3/05/2020,Minnesota,27,6663,419
2/05/2020,Minnesota,27,6228,395
1/05/2020,Minnesota,27,5730,371
30/04/2020,Minnesota,27,5136,343
29/04/2020,Minnesota,27,4644,319
28/04/2020,Minnesota,27,4181,301
27/04/2020,Minnesota,27,3816,286
26/04/2020,Minnesota,27,3602,272
25/04/2020,Minnesota,27,3446,244
24/04/2020,Minnesota,27,3185,221
23/04/2020,Minnesota,27,2942,200
22/04/2020,Minnesota,27,2721,179
21/04/2020,Minnesota,27,2567,160
20/04/2020,Minnesota,27,2470,143
19/04/2020,Minnesota,27,2356,134
18/04/2020,Minnesota,27,2213,121
17/04/2020,Minnesota,27,2071,111
16/04/2020,Minnesota,27,1912,94
15/04/2020,Minnesota,27,1809,87
14/04/2020,Minnesota,27,1695,79
13/04/2020,Minnesota,27,1650,70
12/04/2020,Minnesota,27,1621,70
11/04/2020,Minnesota,27,1427,64
10/04/2020,Minnesota,27,1335,57
9/04/2020,Minnesota,27,1242,50
8/04/2020,Minnesota,27,1154,39
7/04/2020,Minnesota,27,1069,34
6/04/2020,Minnesota,27,986,30
5/04/2020,Minnesota,27,935,29
4/04/2020,Minnesota,27,865,24
3/04/2020,Minnesota,27,789,22
2/04/2020,Minnesota,27,742,18
1/04/2020,Minnesota,27,689,17
31/03/2020,Minnesota,27,629,12
30/03/2020,Minnesota,27,576,10
29/03/2020,Minnesota,27,504,9
28/03/2020,Minnesota,27,440,5
27/03/2020,Minnesota,27,398,4
26/03/2020,Minnesota,27,346,2
25/03/2020,Minnesota,27,287,1
24/03/2020,Minnesota,27,262,1
23/03/2020,Minnesota,27,235,1
22/03/2020,Minnesota,27,171,1
21/03/2020,Minnesota,27,138,1
20/03/2020,Minnesota,27,115,0
19/03/2020,Minnesota,27,89,0
18/03/2020,Minnesota,27,77,0
17/03/2020,Minnesota,27,60,0
16/03/2020,Minnesota,27,54,0
15/03/2020,Minnesota,27,35,0
14/03/2020,Minnesota,27,21,0
13/03/2020,Minnesota,27,14,0
12/03/2020,Minnesota,27,9,0
11/03/2020,Minnesota,27,5,0
10/03/2020,Minnesota,27,3,0
9/03/2020,Minnesota,27,2,0
8/03/2020,Minnesota,27,2,0
7/03/2020,Minnesota,27,1,0
6/03/2020,Minnesota,27,1,0
25/05/2020,Mississippi,28,13458,635
24/05/2020,Mississippi,28,13252,625
23/05/2020,Mississippi,28,13005,616
22/05/2020,Mississippi,28,12624,596
21/05/2020,Mississippi,28,12222,580
20/05/2020,Mississippi,28,11967,570
19/05/2020,Mississippi,28,11704,554
18/05/2020,Mississippi,28,11432,528
17/05/2020,Mississippi,28,11296,521
16/05/2020,Mississippi,28,11123,510
15/05/2020,Mississippi,28,10801,493
14/05/2020,Mississippi,28,10483,480
13/05/2020,Mississippi,28,10090,465
12/05/2020,Mississippi,28,9908,457
11/05/2020,Mississippi,28,9674,435
10/05/2020,Mississippi,28,9501,430
9/05/2020,Mississippi,28,9378,421
8/05/2020,Mississippi,28,9090,409
7/05/2020,Mississippi,28,8686,396
6/05/2020,Mississippi,28,8424,374
5/05/2020,Mississippi,28,8207,342
4/05/2020,Mississippi,28,7877,310
3/05/2020,Mississippi,28,7550,303
2/05/2020,Mississippi,28,7441,291
1/05/2020,Mississippi,28,7212,281
30/04/2020,Mississippi,28,6815,261
29/04/2020,Mississippi,28,6569,250
28/04/2020,Mississippi,28,6342,239
27/04/2020,Mississippi,28,6094,229
26/04/2020,Mississippi,28,5911,227
25/04/2020,Mississippi,28,5718,221
24/04/2020,Mississippi,28,5434,209
23/04/2020,Mississippi,28,5153,201
22/04/2020,Mississippi,28,4894,193
21/04/2020,Mississippi,28,4716,183
20/04/2020,Mississippi,28,4512,169
19/04/2020,Mississippi,28,4274,159
18/04/2020,Mississippi,28,3974,152
17/04/2020,Mississippi,28,3793,140
16/04/2020,Mississippi,28,3624,129
15/04/2020,Mississippi,28,3360,122
14/04/2020,Mississippi,28,3087,111
13/04/2020,Mississippi,28,2942,98
12/04/2020,Mississippi,28,2781,96
11/04/2020,Mississippi,28,2642,93
10/04/2020,Mississippi,28,2469,82
9/04/2020,Mississippi,28,2260,76
8/04/2020,Mississippi,28,2003,67
7/04/2020,Mississippi,28,1915,59
6/04/2020,Mississippi,28,1738,51
5/04/2020,Mississippi,28,1638,43
4/04/2020,Mississippi,28,1455,35
3/04/2020,Mississippi,28,1358,29
2/04/2020,Mississippi,28,1177,26
1/04/2020,Mississippi,28,1073,22
31/03/2020,Mississippi,28,937,20
30/03/2020,Mississippi,28,848,16
29/03/2020,Mississippi,28,759,14
28/03/2020,Mississippi,28,669,13
27/03/2020,Mississippi,28,579,8
26/03/2020,Mississippi,28,486,6
25/03/2020,Mississippi,28,376,5
24/03/2020,Mississippi,28,320,1
23/03/2020,Mississippi,28,249,1
22/03/2020,Mississippi,28,207,1
21/03/2020,Mississippi,28,140,1
20/03/2020,Mississippi,28,80,1
19/03/2020,Mississippi,28,50,1
18/03/2020,Mississippi,28,34,0
17/03/2020,Mississippi,28,21,0
16/03/2020,Mississippi,28,12,0
15/03/2020,Mississippi,28,10,0
14/03/2020,Mississippi,28,6,0
13/03/2020,Mississippi,28,6,0
12/03/2020,Mississippi,28,1,0
11/03/2020,Mississippi,28,1,0
25/05/2020,Missouri,29,12296,694
24/05/2020,Missouri,29,12114,689
23/05/2020,Missouri,29,11922,685
22/05/2020,Missouri,29,11797,680
21/05/2020,Missouri,29,11657,670
20/05/2020,Missouri,29,11510,643
19/05/2020,Missouri,29,11369,631
18/05/2020,Missouri,29,11225,609
17/05/2020,Missouri,29,11069,601
16/05/2020,Missouri,29,10794,593
15/05/2020,Missouri,29,10567,579
14/05/2020,Missouri,29,10490,564
13/05/2020,Missouri,29,10369,548
12/05/2020,Missouri,29,10124,528
11/05/2020,Missouri,29,10025,512
10/05/2020,Missouri,29,9906,502
9/05/2020,Missouri,29,9737,492
8/05/2020,Missouri,29,9573,481
7/05/2020,Missouri,29,9409,449
6/05/2020,Missouri,29,9164,429
5/05/2020,Missouri,29,8919,408
4/05/2020,Missouri,29,8776,387
3/05/2020,Missouri,29,8454,378
2/05/2020,Missouri,29,8154,373
1/05/2020,Missouri,29,7840,355
30/04/2020,Missouri,29,7563,341
29/04/2020,Missouri,29,7426,331
28/04/2020,Missouri,29,7306,324
27/04/2020,Missouri,29,7171,296
26/04/2020,Missouri,29,6997,282
25/04/2020,Missouri,29,6826,280
24/04/2020,Missouri,29,6625,267
23/04/2020,Missouri,29,6321,248
22/04/2020,Missouri,29,6137,236
21/04/2020,Missouri,29,5941,221
20/04/2020,Missouri,29,5807,201
19/04/2020,Missouri,29,5667,196
18/04/2020,Missouri,29,5517,194
17/04/2020,Missouri,29,5283,184
16/04/2020,Missouri,29,5111,170
15/04/2020,Missouri,29,4895,164
14/04/2020,Missouri,29,4686,151
13/04/2020,Missouri,29,4388,136
12/04/2020,Missouri,29,4160,116
11/04/2020,Missouri,29,4024,116
10/04/2020,Missouri,29,3799,105
9/04/2020,Missouri,29,3539,94
8/04/2020,Missouri,29,3327,86
7/04/2020,Missouri,29,3037,79
6/04/2020,Missouri,29,2722,56
5/04/2020,Missouri,29,2367,52
4/04/2020,Missouri,29,2291,44
3/04/2020,Missouri,29,2113,31
2/04/2020,Missouri,29,1834,24
1/04/2020,Missouri,29,1580,18
31/03/2020,Missouri,29,1350,15
30/03/2020,Missouri,29,1049,13
29/03/2020,Missouri,29,902,12
28/03/2020,Missouri,29,837,10
27/03/2020,Missouri,29,670,9
26/03/2020,Missouri,29,507,8
25/03/2020,Missouri,29,377,8
24/03/2020,Missouri,29,255,5
23/03/2020,Missouri,29,183,4
22/03/2020,Missouri,29,130,3
21/03/2020,Missouri,29,93,3
20/03/2020,Missouri,29,73,3
19/03/2020,Missouri,29,35,1
18/03/2020,Missouri,29,21,1
17/03/2020,Missouri,29,16,0
16/03/2020,Missouri,29,9,0
